species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
ProtA52, 1, 0.002, 0.14, 0.272, 1, 0, 1, 0.475, 0.534
ProtA53, 1, 0.003, 0.437, 0.22, 1, 0, 1, 0.609, 0.4
ProtA54, 0, 0, 0.013, 0.014, 0, 0, 0, 0, 0.009
ProtA55, 0, 0, 0.049, 0.042, 0, 0, 0, 0, 0.017
ProtA56, 1, 0.003, 0.502, 0.441, 1, 0, 1, 0.113, 0.895
ProtA57, 0, 0, 0.505, 0.058, 0, 0, 0, 0, 0.01
ProtA58, 1, 0.001, 0.614, 0.056, 1, 0, 1, 0.43, 0.579
ProtA60, 0, 0, 0.02, 0.019, 0, 0, 0, 0, 0.017
ProtA61, 1, 0.001, 0.051, 0.038, 1, 0, 1, 0.972, 0.04
ProtA62, 1, 0, 1.411, 0.603, 1, 0, 1, 0.976, 0.033
ProtA63, 1, 0, 1.613, 0.067, 1, 0, 1, 0.999, 0.014
ProtA64, 1, 0.008, 0.383, 0.641, 1, 0, 1, 0.286, 0.724
ProtA66, 1, 0.004, 0.027, 0.29, 1, 0, 1, 0.074, 0.941
ProtA67, 2, 0.227, 0.283, 0.7, 1, 0, 2, 0.972, 0.686
ProtA68, 1, 0.004, 0.111, 0.561, 1, 0, 1, 0.598, 0.418
ProtA69, 1, 0.001, 0.312, 0.265, 1, 0, 1, 0.381, 0.629
ProtA7, 0, 0, 0.656, 0.289, 0, 0, 0, 0, 0.016
ProtA70, 1, 0.001, 0.029, 0.086, 1, 0, 1, 0.482, 0.533
ProtA71, 2, 0.003, 0.107, 0.309, 1, 0, 2, 1.625, 0.383
ProtA72, 1, 0, 0.079, 0.193, 1, 0, 1, 0.153, 0.856
ProtA74, 0, 0, 0.466, 0.153, 0, 0, 0, 0, 0.013
ProtA75, 1, 0.014, 0.218, 1.221, 1, 0, 1, 0.93, 0.075
ProtA76, 1, 0, 0.734, 0.332, 1, 0, 1, 1, 0.013
ProtA77, 0, 0, 0.798, 0.242, 0, 0, 0, 0, 0.009
ProtA8, 1, 0.003, 0.091, 0.238, 1, 0, 1, 0.281, 0.734
ProtA9, 0, 0, 0.015, 0.017, 0, 0, 0, 0, 0.012
ProtG1, 0, 0, 0.041, 0.036, 0, 0, 0, 0, 0.019
ProtG10, 2, 0.886, 0.051, 0.436, 1, 0, 2, 0.114, 0.818
ProtG11, 0, 0, 1.016, 0.418, 0, 0, 0, 0, 0.019
ProtG12, 0, 0, 0.046, 0.044, 0, 0, 0, 0, 0.026
ProtG13, 1, 0, 0.026, 0.026, 1, 0, 1, 1, 0.015
ProtG14, 0, 0, 0.084, 0.037, 0, 0, 0, 0, 0.015
ProtG15, 0, 0, 0.274, 0.107, 0, 0, 0, 0, 0.013
ProtG16, 0, 0, 0.024, 0.025, 0, 0, 0, 0, 0.015
ProtG17, 0, 0, 0.022, 0.022, 0, 0, 0, 0, 0.013
ProtG18, 0, 0, 0.167, 0.088, 0, 0, 0, 0, 0.022
ProtG19, 0, 0, 0.028, 0.029, 0, 0, 0, 0, 0.012
ProtG20, 0, 0, 0.023, 0.018, 0, 0, 0, 0, 0.015
ProtG21, 1, 0.004, 0.029, 0.474, 1, 0, 1, 0.131, 0.88
ProtG22, 1, 0.005, 0.024, 0.189, 1, 0, 1, 0.166, 0.843
ProtG24, 0, 0, 0.04, 0.034, 0, 0, 0, 0, 0.023
ProtG25, 0, 0, 0.177, 0.02, 0, 0, 0, 0, 0.01
ProtG26, 1, 0.006, 0.026, 0.45, 1, 0, 1, 0.244, 0.768
ProtG27, 0, 0, 0.023, 0.022, 0, 0, 0, 0, 0.015
ProtG28, 0, 0, 0.078, 0.04, 0, 0, 0, 0, 0.016
ProtG29, 0, 0, 0.019, 0.021, 0, 0, 0, 0, 0.014
ProtG3, 0, 0, 0.031, 0.039, 0, 0, 0, 0, 0.019
ProtG30, 0, 0, 0.026, 0.022, 0, 0, 0, 0, 0.01
ProtG31, 0, 0, 0.04, 0.033, 0, 0, 0, 0, 0.018
ProtG32, 0, 0, 0.265, 0.078, 0, 0, 0, 0, 0.013
ProtG33, 1, 0.001, 0.022, 0.236, 1, 0, 1, 0.307, 0.705
ProtG34, 0, 0, 0.241, 0.196, 0, 0, 0, 0, 0.013
ProtG35, 0, 0, 0.039, 0.035, 0, 0, 0, 0, 0.015
ProtG36, 0, 0, 0.025, 0.027, 0, 0, 0, 0, 0.017
ProtG37, 0, 0, 0.023, 0.025, 0, 0, 0, 0, 0.011
ProtG38, 0, 0, 0.231, 0.018, 0, 0, 0, 0, 0.011
ProtG39, 1, 0.005, 0.022, 0.516, 1, 0, 1, 0.255, 0.756
ProtG4, 0, 0, 0.043, 0.036, 0, 0, 0, 0, 0.022
ProtG40, 1, 0.004, 0.017, 0.158, 1, 0, 1, 0.228, 0.78
ProtG41, 0, 0.002, 0.256, 0.114, 0, 0, 0, 0, 0.021
ProtG42, 0, 0, 0.021, 0.023, 0, 0, 0, 0, 0.014
ProtG43, 0, 0, 0.021, 0.019, 0, 0, 0, 0, 0.012
ProtG44, 0, 0, 0.189, 0.04, 0, 0, 0, 0, 0.013
ProtG45, 0, 0, 0.068, 0.052, 0, 0, 0, 0, 0.014
ProtG46, 1, 0, 0.017, 0.026, 1, 0, 1, 0.217, 0.797
ProtG47, 0, 0, 0.018, 0.021, 0, 0, 0, 0, 0.017
ProtG48, 0, 0, 0.022, 0.022, 0, 0, 0, 0, 0.015
ProtG49, 0, 0, 0.025, 0.018, 0, 0, 0, 0, 0.008
ProtG5, 0, 0, 0.035, 0.031, 0, 0, 0, 0, 0.015
ProtG50, 1, 0.008, 0.097, 0.466, 1, 0, 1, 0.012, 1.008
ProtG51, 0, 0, 0.028, 0.025, 0, 0, 0, 0, 0.016
ProtG52, 2, 0, 0.021, 0.079, 1, 0, 2, 1.543, 0.476
ProtG53, 0, 0, 0.019, 0.025, 0, 0, 0, 0, 0.012
ProtG54, 0, 0, 0.033, 0.031, 0, 0, 0, 0, 0.015
ProtG55, 0, 0, 0.022, 0.017, 0, 0, 0, 0, 0.013
ProtG56, 1, 0.002, 0.527, 0.375, 1, 0, 1, 0.963, 0.051
ProtG57, 0, 0, 0.217, 0.081, 0, 0, 0, 0, 0.009
ProtG58, 1, 0, 0.032, 0.03, 1, 0, 1, 1, 0.013
ProtG59, 1, 0, 0.026, 0.029, 1, 0, 1, 1, 0.021
ProtG6, 0, 0, 0.026, 0.036, 0, 0, 0, 0, 0.019
ProtG60, 1, 0, 0.02, 0.023, 1, 0, 1, 0.998, 0.015
ProtG61, 1, 0, 0.013, 0.018, 1, 0, 1, 0.998, 0.008
ProtG62, 0, 0, 0.02, 0.024, 0, 0, 0, 0, 0.016
ProtG63, 1, 0, 0.445, 0.099, 1, 0, 1, 0.15, 0.864
ProtG64, 1, 0.002, 0.049, 0.347, 1, 0, 1, 0.085, 0.929
ProtG65, 1, 0.004, 0.013, 0.302, 1, 0, 1, 0.23, 0.778
ProtG66, 2, 1.009, 0.054, 1.025, 1, 0, 2, 0.003, 0.028
ProtG67, 1, 0, 0.168, 0.116, 1, 0, 1, 0.424, 0.587
ProtG68, 1, 0.012, 0.048, 0.539, 1, 0, 1, 0.98, 0.019
ProtG69, 0, 0, 0.246, 0.114, 0, 0, 0, 0, 0.015
ProtG7, 0, 0, 0.328, 0.132, 0, 0, 0, 0, 0.012
ProtG70, 0, 0, 0.019, 0.017, 0, 0, 0, 0, 0.012
ProtG71, 0, 0, 0.084, 0.041, 0, 0, 0, 0, 0.011
ProtG72, 0, 0, 0.075, 0.036, 0, 0, 0, 0, 0.009
ProtG73, 1, 0, 0.023, 0.024, 1, 0, 1, 1, 0.018
ProtG74, 0, 0, 0.017, 0.013, 0, 0, 0, 0, 0.01
ProtG75, 2, 0.009, 0.049, 0.696, 1, 0, 2, 0.032, 1.986
ProtG76, 0, 0, 0.02, 0.022, 0, 0, 0, 0, 0.015
ProtG77, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.01
ProtG78, 0, 0, 0.194, 0.065, 0, 0, 0, 0, 0.009
ProtG79, 0, 0, 0.011, 0.012, 0, 0, 0, 0, 0.006
ProtG8, 0, 0, 0.02, 0.019, 0, 0, 0, 0, 0.008
ProtG80, 2, 0.006, 0.033, 0.578, 1, 0, 2, 0.195, 1.819
ProtG81, 0, 0, 0.018, 0.021, 0, 0, 0, 0, 0.013
ProtG82, 1, 0, 0.017, 0.032, 1, 0, 1, 0.976, 0.031
ProtG83, 1, 0, 0.554, 0.036, 1, 0, 1, 0.999, 0.009
ProtG84, 1, 0.003, 0.028, 0.247, 1, 0, 1, 0.978, 0.028
ProtG85, 0, 0, 0.996, 0.306, 0, 0, 0, 0, 0.014
ProtG86, 0, 0, 0.996, 0.026, 0, 0, 0, 0, 0.01
ProtG87, 0, 0, 0.021, 0.018, 0, 0, 0, 0, 0.009
ProtG88, 1, 0.04, 0.707, 3.168, 1, 0, 1, 0.737, 0.239
ProtG89, 1, 0, 0.019, 0.014, 1, 0, 1, 1, 0.008
ProtG9, 1, 0, 0.024, 0.042, 1, 0, 1, 0.163, 0.857
ProtG90, 0, 0, 0.031, 0.036, 0, 0, 0, 0, 0.013
