species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Chlo5_Chlo16_0, 0.69, 0.011, 0.218, 0.481, 0.67, 0, 0.69, 0.593, 0.126
Node_Chlo6_Chlo18_0, 0.786, 0.007, 0.155, 0.3, 0.672, 0, 0.786, 0.545, 0.255
Node_Chlo6_Chlo26_0, 0.679, 0.014, 0.786, 0.617, 0.608, 0, 0.679, 0.58, 0.095
Node_Chlo7_Chlo15_0, 0.999, 0.02, 0.135, 0.828, 0.954, 0, 0.999, 0.933, 0.075
Node_Chry1_Aqui2_0, 1.036, 0.024, 3.048, 1.23, 0.693, 0, 1.036, 0.992, 0.013
Node_Chry1_Defe3_0, 0.283, 0.001, 0.808, 0.574, 0.248, 0, 0.283, 0.234, 0.054
Node_Cyan10_Cyan35_0, 1.839, 0.007, 0.695, 0.31, 0.974, 0, 1.839, 1.666, 0.177
Node_Cyan10_Cyan45_0, 1.939, 0.004, 0.875, 0.31, 1, 0, 1.939, 0.982, 0.971
Node_Cyan10_Cyan46_0, 2.35, 0.308, 0.827, 0.577, 1, 0, 2.35, 1.659, 0.12
Node_Cyan11_Cyan26_0, 1.399, 0.01, 0.159, 0.488, 1, 0, 1.399, 1.256, 0.157
Node_Cyan12_Cyan13_0, 1.693, 0.678, 0.068, 0.15, 1, 0, 1.693, 0.326, 0.046
Node_Cyan13_Cyan18_0, 1.717, 0, 0.044, 0.046, 1, 0, 1.717, 1.677, 0.068
Node_Cyan14_Cyan15_0, 2.375, 0.014, 1.055, 0.714, 1, 0, 2.375, 1.747, 0.637
Node_Cyan14_Cyan16_0, 2.779, 0.017, 0.068, 0.541, 1, 0, 2.779, 2.618, 0.162
Node_Cyan14_Cyan23_0, 2.668, 0.012, 0.515, 0.599, 1, 0, 2.668, 2.489, 0.199
Node_Cyan16_Cyan29_0, 1.085, 0.003, 1.755, 0.326, 0.998, 0, 1.085, 1.051, 0.058
Node_Cyan19_Cyan22_0, 3.044, 0.015, 0.867, 0.152, 1, 0, 3.044, 2.926, 0.108
Node_Cyan19_Cyan47_0, 1.227, 0.003, 1.974, 0.205, 0.999, 0, 1.227, 1.09, 0.154
Node_Cyan28_chloroArabidopsis_0, 0.904, 0.005, 1.005, 0.205, 0.897, 0, 0.904, 0.882, 0.031
Node_Cyan2_Cyan1_0, 1.018, 0, 0.115, 0.085, 0.994, 0, 1.018, 1.009, 0.028
Node_Cyan31_Cyan34_0, 1.353, 0.002, 0.337, 0.238, 0.997, 0, 1.353, 1.089, 0.292
Node_Cyan33_Cyan21_0, 1.02, 0.002, 0.355, 0.058, 0.996, 0, 1.02, 1.004, 0.036
Node_Cyan38_Cyan28_0, 1.873, 0.001, 0.601, 0.194, 1, 0, 1.873, 1.859, 0.034
Node_Cyan40_Arma4_0, 1.757, 0.059, 1.139, 0.649, 0.96, 0, 1.757, 1.538, 0.123
Node_Cyan40_Cyan10_0, 2.749, 0.139, 0.086, 0.2, 1, 0, 2.749, 2.372, 0.142
Node_Cyan40_Cyan11_0, 1.391, 0.009, 1.156, 0.246, 0.995, 0, 1.391, 1.277, 0.127
Node_Cyan40_Cyan14_0, 2.972, 0.118, 1.039, 0.21, 1, 0, 2.972, 2.672, 0.105
Node_Cyan40_Cyan19_0, 3.788, 0.331, 0.043, 0.231, 1, 0, 3.788, 2.703, 0.475
Node_Cyan40_Cyan20_0, 1.366, 0.326, 0.31, 0.202, 1, 0, 1.366, 0.716, 0.017
Node_Cyan40_Cyan24_0, 2.554, 0.099, 0.606, 0.273, 1, 0, 2.554, 2.31, 0.089
Node_Cyan40_Cyan25_0, 2.411, 0.013, 0.421, 0.159, 1, 0, 2.411, 2.342, 0.07
Node_Cyan40_Cyan27_0, 1.322, 0.006, 0.326, 0.451, 1, 0, 1.322, 1.094, 0.251
Node_Cyan40_Cyan2_0, 1.105, 0.024, 0.204, 0.557, 0.996, 0, 1.105, 0.794, 0.281
Node_Cyan40_Cyan36_0, 3.025, 0.559, 0.107, 0.811, 1, 0, 3.025, 1.912, 0.134
Node_Cyan40_Cyan37_0, 2.348, 1.297, 0.373, 0.458, 0.997, 0, 2.348, 0.156, 0.027
Node_Cyan40_Cyan38_0, 2.439, 0.027, 0.023, 0.055, 1, 0, 2.439, 2.31, 0.087
Node_Cyan40_Cyan42_0, 1.397, 0.053, 0.047, 0.121, 1, 0, 1.397, 1.28, 0.025
Node_Cyan40_Cyan7_0, 1.333, 0.286, 0.066, 0.171, 1, 0, 1.333, 0.764, 0.008
Node_Cyan40_Marg1_0, 1.004, 0.02, 0.629, 0.514, 0.793, 0, 1.004, 0.734, 0.243
Node_Cyan40_Therd1_0, 1.37, 0.02, 0.49, 0.584, 0.903, 0, 1.37, 1.263, 0.083
Node_Cyan42_Cyan3_0, 1.018, 0.008, 0.441, 0.208, 1, 0, 1.018, 0.977, 0.054
Node_Cyan46_Cyan30_0, 1.896, 0.01, 0.581, 0.212, 1, 0, 1.896, 1.783, 0.117
Node_Cyan46_Cyan31_0, 1.396, 0.036, 0.795, 0.183, 0.999, 0, 1.396, 1.098, 0.259
Node_Cyan46_Cyan32_0, 0.788, 0.036, 1.04, 0.045, 0.578, 0, 0.788, 0.329, 0.429
