species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Plan43_Verr11_0, 0.038, 0.001, 0.059, 0.022, 0.037, 0, 0.038, 0.032, 0.004
Node_Pori1_Pori2_0, 1.008, 0.007, 0.038, 0.416, 1, 0, 1.008, 0.103, 0.916
Node_ProtA11_ProtA32_0, 0.001, 0, 0.007, 0.005, 0.001, 0, 0.001, 0, 0.003
Node_ProtA12_ProtA44_0, 0.003, 0, 0.005, 0.005, 0.003, 0, 0.003, 0.001, 0.005
Node_ProtA12_ProtA54_0, 0.002, 0, 0.007, 0.006, 0.002, 0, 0.002, 0, 0.006
Node_ProtA13_ProtA24_0, 0.001, 0, 0.005, 0.005, 0.001, 0, 0.001, 0, 0.004
Node_ProtA13_ProtA61_0, 0.001, 0, 0.004, 0.003, 0.001, 0, 0.001, 0, 0.004
Node_ProtA13_ProtA77_0, 0.002, 0, 0.005, 0.002, 0.002, 0, 0.002, 0, 0.004
Node_ProtA13_ProtA7_0, 0.002, 0, 0.003, 0.003, 0.002, 0, 0.002, 0, 0.003
Node_ProtA15_ProtA42_0, 0.002, 0, 0.004, 0.004, 0.002, 0, 0.002, 0, 0.004
Node_ProtA15_ProtA70_0, 0.002, 0, 0.003, 0.003, 0.002, 0, 0.002, 0, 0.003
Node_ProtA16_ProtA33_0, 0.002, 0, 0.009, 0.01, 0.002, 0, 0.002, 0.001, 0.009
Node_ProtA16_ProtA66_0, 0.002, 0, 0.002, 0.002, 0.002, 0, 0.002, 0.001, 0.002
Node_ProtA16_ProtA69_0, 0.004, 0, 0.002, 0, 0.004, 0, 0.004, 0, 0.004
Node_ProtA16_ProtA8_0, 0.002, 0, 0.006, 0.005, 0.002, 0, 0.002, 0.001, 0.004
Node_ProtA18_ProtA10_0, 0.004, 0, 0.006, 0.006, 0.004, 0, 0.004, 0, 0.007
Node_ProtA18_ProtA19_0, 0.002, 0, 0.008, 0.007, 0.002, 0, 0.002, 0.001, 0.005
Node_ProtA18_ProtA29_0, 0.003, 0, 0.008, 0.006, 0.003, 0, 0.003, 0.001, 0.007
Node_ProtA18_ProtA53_0, 0.004, 0, 0.002, 0.001, 0.004, 0, 0.004, 0.001, 0.004
Node_ProtA19_ProtA14_0, 0.004, 0, 0.006, 0.006, 0.004, 0, 0.004, 0.001, 0.007
Node_ProtA19_ProtA20_0, 0.003, 0, 0.004, 0.003, 0.003, 0, 0.003, 0.001, 0.005
Node_ProtA19_ProtA3_0, 0.005, 0, 0.005, 0.005, 0.005, 0, 0.005, 0.002, 0.006
Node_ProtA19_ProtA46_0, 0.003, 0, 0.003, 0.006, 0.003, 0, 0.003, 0, 0.005
Node_ProtA19_ProtA49_0, 0.002, 0, 0.006, 0.006, 0.002, 0, 0.002, 0, 0.005
Node_ProtA19_ProtA56_0, 0.002, 0, 0.003, 0, 0.002, 0, 0.002, 0, 0.002
Node_ProtA19_ProtA68_0, 0.005, 0, 0.004, 0.008, 0.005, 0, 0.005, 0.001, 0.004
Node_ProtA19_ProtA74_0, 0.001, 0, 0.009, 0.008, 0.001, 0, 0.001, 0.001, 0.005
Node_ProtA19_ProtA75_0, 0.003, 0, 0.003, 0.003, 0.003, 0, 0.003, 0.001, 0.004
Node_ProtA20_ProtA11_0, 0.005, 0, 0.003, 0.004, 0.005, 0, 0.005, 0.001, 0.005
Node_ProtA20_ProtA5_0, 0, 0, 0.005, 0.005, 0, 0, 0, 0, 0
Node_ProtA26_ProtA37_0, 0.003, 0, 0.007, 0.008, 0.003, 0, 0.003, 0.001, 0.006
Node_ProtA26_ProtA45_0, 0.004, 0, 0.011, 0.008, 0.004, 0, 0.004, 0.004, 0.003
Node_ProtA27_ProtA21_0, 0.002, 0, 0.002, 0.005, 0.002, 0, 0.002, 0, 0.003
Node_ProtA30_ProtA35_0, 0.002, 0, 0.008, 0.008, 0.002, 0, 0.002, 0.001, 0.007
Node_ProtA34_Acid38_0, 0.288, 0.095, 0.003, 0.086, 0.174, 0.057, 0.288, 0.123, 0.005
Node_ProtA34_Chry1_0, 0.134, 0.011, 0.002, 0.027, 0.115, 0.03, 0.134, 0.11, 0.002
Node_ProtA34_DesuB4_0, 3.948, 0.111, 0.429, 1.92, 1, 0, 3.948, 3.737, 0.014
Node_ProtA34_DesuC2_0, 2.917, 0.07, 1.125, 0.699, 1, 0, 2.917, 2.766, 0.024
Node_ProtA34_J088X1_0, 2.184, 0.044, 0.804, 0.779, 1, 0, 2.184, 2.083, 0.027
Node_ProtA34_Nitr14_0, 3.727, 2.602, 0.037, 1.894, 1, 0.056, 3.727, 0.13, 0.818
Node_ProtA34_ProtA13_0, 0.003, 0, 0.003, 0.004, 0.003, 0, 0.003, 0, 0.004
Node_ProtA34_ProtA16_0, 0.002, 0, 0.003, 0.003, 0.002, 0, 0.002, 0.001, 0.003
Node_ProtA34_ProtA18_0, 0.005, 0, 0.003, 0.002, 0.005, 0, 0.005, 0.002, 0.005
Node_ProtA34_ProtA26_0, 0.012, 0, 0.032, 0.013, 0.012, 0, 0.012, 0.011, 0.002
Node_ProtA34_ProtA38_0, 0.002, 0, 0.008, 0.007, 0.002, 0, 0.002, 0, 0.005
Node_ProtA34_ProtA39_0, 0.003, 0, 0.009, 0.002, 0.003, 0, 0.003, 0.003, 0
Node_ProtA34_ProtA40_0, 0.006, 0, 0.005, 0.009, 0.006, 0, 0.006, 0.003, 0.008
Node_ProtA34_ProtA43_0, 0.002, 0, 0.006, 0.005, 0.002, 0, 0.002, 0.001, 0.002
Node_ProtA34_ProtA9_0, 0.042, 0, 0.182, 0.08, 0.042, 0, 0.042, 0.039, 0.006
Node_ProtA34_ProtG30_0, 1.992, 0.017, 0.247, 0.617, 1, 0, 1.992, 1.926, 0.038
Node_ProtA34_ProtM1_0, 1.021, 0.009, 0.983, 0.571, 0.86, 0, 1.021, 1.003, 0.003
Node_ProtA34_SAR3X2_0, 3.79, 0.169, 0.119, 0.648, 1, 0, 3.79, 3.469, 0.013
Node_ProtA34_SM23X1_0, 0.093, 0.007, 0.008, 0.02, 0.085, 0.021, 0.093, 0.08, 0
Node_ProtA34_Spir10_0, 0.073, 0.001, 0.024, 0.02, 0.071, 0.011, 0.073, 0.071, 0
Node_ProtA34_UBA2X1_0, 4.252, 0.472, 0.041, 0.798, 1, 0, 4.252, 3.384, 0.031
Node_ProtA34_Wall1_0, 0.085, 0.001, 0, 0.018, 0.084, 0.084, 0.085, 0.083, 0
Node_ProtA34_mitoFungi_0, 0.218, 0, 0.804, 0.283, 0.208, 0, 0.218, 0.218, 0.001
Node_ProtA38_ProtA15_0, 0.002, 0, 0.003, 0.001, 0.002, 0, 0.002, 0, 0.003
Node_ProtA38_ProtA41_0, 0.001, 0, 0.006, 0.007, 0.001, 0, 0.001, 0.001, 0.003
Node_ProtA38_ProtA64_0, 0.004, 0, 0.003, 0.002, 0.004, 0, 0.004, 0, 0.005
Node_ProtA39_ProtA12_0, 0.003, 0, 0.003, 0.003, 0.003, 0, 0.003, 0, 0.003
Node_ProtA39_ProtA27_0, 0.001, 0, 0.007, 0.007, 0.001, 0, 0.001, 0.001, 0.005
Node_ProtA39_ProtA30_0, 0.003, 0, 0.003, 0.003, 0.003, 0, 0.003, 0, 0.005
Node_ProtA39_ProtA36_0, 0.002, 0, 0.004, 0.003, 0.002, 0, 0.002, 0.001, 0.003
Node_ProtA3_ProtA72_0, 0, 0, 0.004, 0.001, 0, 0, 0, 0, 0.001
