species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Firms33_Firms7_0, 0.996, 0, 0.022, 0.014, 0.991, 0, 0.996, 0.993, 0.008
Node_Firms33_Firms8_0, 0.015, 0, 0.008, 0.012, 0.015, 0, 0.015, 0.006, 0.013
Node_Firms33_Firms9_0, 0.004, 0, 0.013, 0.014, 0.004, 0, 0.004, 0, 0.013
Node_Firms8_Firms24_0, 0.091, 0, 0.014, 0.04, 0.09, 0, 0.091, 0.023, 0.076
Node_Firms8_Firms4_0, 0.029, 0, 0.023, 0.034, 0.029, 0, 0.029, 0.008, 0.037
Node_Gemm2_Gemm4_0, 0.004, 0, 0.021, 0.021, 0.004, 0, 0.004, 0, 0.02
Node_Gemm3_Gemm6_0, 0.215, 0, 0.02, 0.046, 0.214, 0, 0.215, 0.042, 0.189
Node_Gemm5_Gemm8_0, 0.007, 0, 0.016, 0.01, 0.007, 0, 0.007, 0.005, 0.005
Node_Gemm5_Gemm9_0, 0.008, 0, 0.013, 0.019, 0.008, 0, 0.008, 0.001, 0.014
Node_Gemm9_Gemm2_0, 0.005, 0, 0.016, 0.017, 0.005, 0, 0.005, 0.002, 0.013
Node_Gemm9_Gemm3_0, 0.046, 0, 0.023, 0.025, 0.045, 0, 0.046, 0.005, 0.056
Node_Gemm9_Gemm7_0, 0.013, 0, 0.01, 0.015, 0.013, 0, 0.013, 0.003, 0.018
Node_Gold1_FCPU1_0, 0.101, 0.001, 0.026, 0.079, 0.098, 0, 0.101, 0.032, 0.075
Node_Gold1_Fire1_0, 0.051, 0, 0.087, 0.085, 0.049, 0, 0.051, 0.039, 0.016
Node_Gold1_Gold2_0, 0.01, 0, 0.103, 0.048, 0.01, 0, 0.01, 0.009, 0.012
Node_Hydr2_Abys1_0, 0.912, 0.005, 0.199, 0.491, 0.828, 0, 0.912, 0.808, 0.102
Node_Hydr2_Hydr1_0, 1.019, 0.007, 0.113, 0.531, 1, 0, 1.019, 0.814, 0.213
Node_Hydr2_Plan43_0, 1.083, 0.006, 0.167, 0.601, 0.901, 0, 1.083, 1.036, 0.036
Node_Hydr2_Sume1_0, 1.004, 0.004, 0.102, 0.507, 0.859, 0, 1.004, 0.98, 0.019
Node_KSB1X2_KSB1X4_0, 0.01, 0, 0.014, 0.02, 0.01, 0, 0.01, 0.004, 0.013
Node_KSB1X3_KSB1X1_0, 0.002, 0, 0.016, 0.011, 0.002, 0, 0.002, 0.001, 0.009
Node_Late1_Late3_0, 0.145, 0, 0.014, 0.052, 0.145, 0, 0.145, 0.016, 0.137
Node_Late2_Late1_0, 0.022, 0, 0.03, 0.023, 0.021, 0, 0.022, 0.016, 0.01
Node_Lind1_Lind2_0, 0.929, 0.003, 0.859, 0.56, 0.854, 0, 0.929, 0.893, 0.033
Node_Lind1_Lind4_0, 1.752, 0.014, 0.075, 0.851, 0.981, 0, 1.752, 1.723, 0.009
Node_Marg1_Marg2_0, 0.172, 0.001, 0.544, 0.373, 0.165, 0, 0.172, 0.17, 0.003
Node_Marg1_Marg6_0, 0.025, 0.001, 0.153, 0.134, 0.025, 0, 0.025, 0.024, 0.005
Node_Marg2_Marg7_0, 0.033, 0, 0.152, 0.122, 0.033, 0, 0.033, 0.028, 0.013
