species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Chlo36_Chlo40_0, 0.001, 0, 0.017, 0.022, 0.001, 0, 0.001, 0.001, 0.015
Node_Chlo36_Chlo5_0, 0.002, 0, 0.014, 0.013, 0.002, 0, 0.002, 0.001, 0.008
Node_Chlo36_Chlo8_0, 0.234, 0.003, 0.011, 0.113, 0.233, 0, 0.234, 0.092, 0.144
Node_Chlo38_Chlo19_0, 0.004, 0, 0.025, 0.027, 0.004, 0, 0.004, 0.001, 0.02
Node_Chlo38_Chlo31_0, 0.009, 0, 0.004, 0.004, 0.009, 0, 0.009, 0.001, 0.011
Node_Chlo41_Chlo29_0, 0.008, 0, 0.007, 0.012, 0.008, 0, 0.008, 0.004, 0.008
Node_Chlo41_Chlo32_0, 0.033, 0, 0.003, 0.015, 0.033, 0, 0.033, 0.008, 0.028
Node_Chlo41_Chlo39_0, 0.004, 0, 0.018, 0.021, 0.004, 0, 0.004, 0, 0.016
Node_Chlo41_Chlo44_0, 0.007, 0.001, 0.036, 0.016, 0.007, 0, 0.007, 0.003, 0.009
Node_Chlo41_Chlo4_0, 0.007, 0, 0.006, 0.011, 0.007, 0, 0.007, 0.002, 0.008
Node_Chlo41_Chlo7_0, 0.006, 0, 0.012, 0.012, 0.006, 0, 0.006, 0.002, 0.011
Node_Chlo42_Chlo34_0, 0.005, 0, 0.014, 0.015, 0.005, 0, 0.005, 0.001, 0.014
Node_Chlo43_Chlo42_0, 0.005, 0, 0.014, 0.016, 0.005, 0, 0.005, 0.001, 0.012
Node_Chlo43_Chlo45_0, 0.005, 0, 0.011, 0.014, 0.005, 0, 0.005, 0.001, 0.009
Node_Chlo43_Chlo47_0, 0.007, 0, 0.01, 0.012, 0.007, 0, 0.007, 0.001, 0.012
Node_Chlo44_Chlo17_0, 0.001, 0, 0.014, 0.014, 0.001, 0, 0.001, 0, 0.009
Node_Chlo44_Chlo22_0, 0.006, 0, 0.014, 0.016, 0.006, 0, 0.006, 0.003, 0.013
Node_Chlo45_Chlo27_0, 0.005, 0, 0.012, 0.017, 0.005, 0, 0.005, 0, 0.012
