species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Fire1, 0, 0, 0.127, 0.095, 0, 0, 0, 0, 0.016
FirmA1, 0, 0, 0.025, 0.024, 0, 0, 0, 0, 0.02
FirmA10, 0, 0, 0.029, 0.024, 0, 0, 0, 0, 0.018
FirmA100, 0, 0, 0.018, 0.021, 0, 0, 0, 0, 0.01
FirmA101, 0, 0, 0.008, 0.006, 0, 0, 0, 0, 0.005
FirmA102, 0, 0, 0.373, 0.096, 0, 0, 0, 0, 0.006
FirmA103, 1, 0, 0.016, 0.291, 1, 0, 1, 0.246, 0.767
FirmA104, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.01
FirmA105, 0, 0, 0.016, 0.018, 0, 0, 0, 0, 0.012
FirmA106, 0, 0, 0.02, 0.017, 0, 0, 0, 0, 0.01
FirmA107, 0, 0, 0.016, 0.018, 0, 0, 0, 0, 0.01
FirmA108, 0, 0, 0.009, 0.01, 0, 0, 0, 0, 0.008
FirmA109, 0, 0, 0.01, 0.007, 0, 0, 0, 0, 0.005
FirmA11, 0, 0, 0.017, 0.013, 0, 0, 0, 0, 0.007
FirmA110, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.01
FirmA111, 0, 0, 0.034, 0.026, 0, 0, 0, 0, 0.01
FirmA112, 0, 0, 0.053, 0.032, 0, 0, 0, 0, 0.011
FirmA113, 0, 0, 0.022, 0.019, 0, 0, 0, 0, 0.017
FirmA114, 0, 0, 0.02, 0.022, 0, 0, 0, 0, 0.015
FirmA12, 0, 0, 0.79, 0.137, 0, 0, 0, 0, 0.009
FirmA14, 0, 0, 0.026, 0.028, 0, 0, 0, 0, 0.021
FirmA16, 1, 0.001, 0.019, 0.148, 1, 0, 1, 0.123, 0.886
FirmA18, 0, 0, 0.261, 0.084, 0, 0, 0, 0, 0.012
FirmA19, 0, 0, 0.007, 0.006, 0, 0, 0, 0, 0.003
FirmA2, 0, 0, 0.229, 0.08, 0, 0, 0, 0, 0.015
FirmA20, 0, 0, 0.02, 0.017, 0, 0, 0, 0, 0.012
FirmA21, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.013
FirmA24, 0, 0, 0.017, 0.018, 0, 0, 0, 0, 0.014
FirmA25, 0, 0, 0.01, 0.009, 0, 0, 0, 0, 0.007
FirmA26, 1, 0.016, 0.2, 3.353, 1, 0, 1, 0.877, 0.118
FirmA27, 0, 0, 0.019, 0.023, 0, 0, 0, 0, 0.015
FirmA28, 0, 0, 0.02, 0.024, 0, 0, 0, 0, 0.015
FirmA29, 0, 0, 0.022, 0.028, 0, 0, 0, 0, 0.016
FirmA30, 0, 0, 0.024, 0.02, 0, 0, 0, 0, 0.011
FirmA31, 0, 0, 0.017, 0.016, 0, 0, 0, 0, 0.012
FirmA32, 0, 0, 0.009, 0.011, 0, 0, 0, 0, 0.007
FirmA33, 0, 0, 0.019, 0.02, 0, 0, 0, 0, 0.016
FirmA34, 0, 0, 0.083, 0.046, 0, 0, 0, 0, 0.01
FirmA35, 0, 0, 0.013, 0.013, 0, 0, 0, 0, 0.009
