species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Cyan22, 1, 0, 0.31, 0.019, 1, 0, 1, 0.999, 0.007
Cyan23, 1, 0.002, 0.377, 0.801, 1, 0, 1, 0.934, 0.078
Cyan24, 1, 0, 1.165, 0.364, 1, 0, 1, 0.035, 0.98
Cyan25, 1, 0, 1.243, 0.102, 1, 0, 1, 0.922, 0.083
Cyan26, 1, 0, 0.346, 0.097, 1, 0, 1, 0.921, 0.091
Cyan27, 2, 0, 0.915, 0.038, 1, 0, 2, 1.957, 0.056
Cyan28, 1, 0, 0.017, 0.018, 1, 0, 1, 0.06, 0.954
Cyan29, 2, 0.001, 0.23, 0.336, 1, 0, 2, 1.37, 0.632
Cyan3, 1, 0.002, 1.012, 0.705, 1, 0, 1, 0.115, 0.893
Cyan30, 1, 0, 0.019, 0.016, 1, 0, 1, 1, 0.008
Cyan31, 1, 0, 0.018, 0.064, 1, 0, 1, 1, 0.01
Cyan32, 1, 0, 0.26, 0.44, 1, 0, 1, 0.998, 0.01
Cyan33, 1, 0, 0.064, 0.012, 1, 0, 1, 0.999, 0.01
Cyan34, 1, 0, 0.022, 0.02, 1, 0, 1, 1, 0.014
Cyan35, 1, 0, 0.239, 0.022, 1, 0, 1, 1, 0.007
Cyan36, 1, 0, 0.178, 0.087, 1, 0, 1, 0.999, 0.01
Cyan37, 1, 0, 1.02, 0.085, 1, 0, 1, 0.001, 1.012
Cyan38, 1, 0, 0.02, 0.011, 1, 0, 1, 0.998, 0.013
Cyan4, 0, 0, 0.012, 0.013, 0, 0, 0, 0, 0.007
Cyan40, 2, 0, 0.889, 0.066, 1, 0, 2, 1.984, 0.03
Cyan41, 1, 0, 0.075, 0.028, 1, 0, 1, 0.999, 0.013
Cyan42, 1, 0, 0.13, 0.384, 1, 0, 1, 0.999, 0.013
Cyan43, 1, 0, 1.108, 0.295, 1, 0, 1, 0.992, 0.02
Cyan44, 2, 0, 0.081, 0.047, 1, 0, 2, 1.997, 0.016
Cyan45, 2, 0.001, 0.016, 0.224, 1, 0, 2, 1.32, 0.689
Cyan46, 1, 0, 1.013, 0.509, 1, 0, 1, 0.249, 0.763
Cyan47, 2, 0, 0.081, 0.059, 1, 0, 2, 1.997, 0.016
Cyan7, 0, 0, 0.219, 0.044, 0, 0, 0, 0, 0.011
Cyan8, 0, 0, 0.017, 0.014, 0, 0, 0, 0, 0.007
Cyan9, 0, 0, 0.014, 0.011, 0, 0, 0, 0, 0.009
DTU0X1, 0, 0, 0.011, 0.01, 0, 0, 0, 0, 0.01
Defe1, 0, 0, 0.057, 0.036, 0, 0, 0, 0, 0.01
Defe2, 0, 0, 0.196, 0.055, 0, 0, 0, 0, 0.009
Defe3, 1, 0.002, 0.021, 0.61, 1, 0, 1, 0.179, 0.832
Dein1, 0, 0, 0.96, 0.022, 0, 0, 0, 0, 0.009
Dein2, 1, 0, 0.221, 0.381, 1, 0, 1, 0.26, 0.751
Dein3, 0, 0, 0.966, 0.029, 0, 0, 0, 0, 0.015
Dein4, 1, 0, 0.067, 0.065, 1, 0, 1, 0.999, 0.011
Dein5, 1, 0.001, 0.022, 0.058, 1, 0, 1, 0.942, 0.07
Dein6, 1, 0, 0.064, 0.054, 1, 0, 1, 0.999, 0.008
Dein7, 1, 0, 0.016, 0.041, 1, 0, 1, 0.944, 0.065
Desa1, 0, 0, 0.09, 0.079, 0, 0, 0, 0, 0.023
DesuB1, 0, 0, 0.253, 0.046, 0, 0, 0, 0, 0.015
DesuB2, 1, 0, 0.056, 0.065, 1, 0, 1, 0.191, 0.818
DesuB3, 1, 0, 0.017, 0.015, 1, 0, 1, 0.999, 0.007
DesuB4, 1, 0, 0.025, 0.021, 1, 0, 1, 0.999, 0.015
DesuC1, 0, 0, 0.056, 0.046, 0, 0, 0, 0, 0.008
DesuC2, 0, 0, 0.063, 0.051, 0, 0, 0, 0, 0.015
DesuD1, 1, 0, 0.302, 0.035, 1, 0, 1, 1, 0.012
DesuD2, 2, 0, 0.04, 0.044, 1, 0, 2, 1.261, 0.75
Desua1, 0, 0, 0.025, 0.031, 0, 0, 0, 0, 0.021
Desua10, 0, 0, 0.01, 0.008, 0, 0, 0, 0, 0.007
Desua11, 0, 0, 0.013, 0.01, 0, 0, 0, 0, 0.009
Desua12, 0, 0, 0.013, 0.015, 0, 0, 0, 0, 0.011
Desua13, 0, 0, 0.016, 0.015, 0, 0, 0, 0, 0.011
Desua14, 0, 0, 0.015, 0.016, 0, 0, 0, 0, 0.008
Desua15, 0, 0, 0.012, 0.01, 0, 0, 0, 0, 0.007
Desua16, 0, 0, 0.02, 0.02, 0, 0, 0, 0, 0.015
Desua17, 0, 0, 0.009, 0.012, 0, 0, 0, 0, 0.006
Desua18, 0, 0, 0.018, 0.019, 0, 0, 0, 0, 0.009
Desua19, 0, 0, 0.023, 0.021, 0, 0, 0, 0, 0.012
Desua2, 0, 0, 0.018, 0.02, 0, 0, 0, 0, 0.014
Desua20, 0, 0, 0.023, 0.023, 0, 0, 0, 0, 0.012
Desua21, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.01
Desua22, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.006
Desua23, 0, 0, 0.019, 0.018, 0, 0, 0, 0, 0.011
Desua24, 0, 0, 0.021, 0.017, 0, 0, 0, 0, 0.008
Desua25, 0, 0, 0.016, 0.014, 0, 0, 0, 0, 0.009
Desua26, 0, 0, 0.014, 0.017, 0, 0, 0, 0, 0.009
Desua27, 0, 0, 0.016, 0.017, 0, 0, 0, 0, 0.012
Desua28, 1, 0, 0.024, 0.026, 1, 0, 1, 0.999, 0.013
Desua29, 0, 0, 0.009, 0.008, 0, 0, 0, 0, 0.004
Desua3, 0, 0, 0.013, 0.016, 0, 0, 0, 0, 0.011
Desua30, 0, 0, 0.018, 0.022, 0, 0, 0, 0, 0.013
Desua31, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.01
Desua32, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.01
Desua33, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.011
Desua34, 0, 0, 0.009, 0.008, 0, 0, 0, 0, 0.005
Desua35, 1, 0, 0.023, 0.018, 1, 0, 1, 0.999, 0.012
Desua36, 1, 0.002, 0.009, 0.44, 1, 0, 1, 0.31, 0.694
Desua37, 0, 0, 0.034, 0.032, 0, 0, 0, 0, 0.014
Desua38, 0, 0, 0.323, 0.193, 0, 0, 0, 0, 0.01
