species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Desua43_Desua54_0, 0.007, 0, 0.015, 0.016, 0.007, 0, 0.007, 0.002, 0.014
Node_Desua44_Desua36_0, 0.003, 0.001, 0.014, 0.016, 0.003, 0, 0.003, 0, 0.012
Node_Desua46_Desua25_0, 0.008, 0.001, 0.014, 0.028, 0.008, 0, 0.008, 0.001, 0.018
Node_Desua47_Desua29_0, 0.01, 0, 0.924, 0.042, 0.01, 0, 0.01, 0.006, 0.023
Node_Desua47_Desua37_0, 1.074, 0.001, 0.015, 0.051, 0.998, 0, 1.074, 0.798, 0.278
Node_Desua47_Desua41_0, 0.911, 0.006, 0.215, 0.276, 0.906, 0, 0.911, 0.881, 0.046
Node_Desua47_Desua53_0, 0.81, 0.071, 0.666, 0.388, 0.736, 0, 0.81, 0.063, 0.682
Node_Desua48_Desua33_0, 0.005, 0, 0.016, 0.017, 0.005, 0, 0.005, 0.001, 0.018
Node_Desua48_Desua40_0, 0.009, 0, 0.015, 0.011, 0.009, 0, 0.009, 0.004, 0.007
Node_Desua48_Desua42_0, 0.006, 0, 0.009, 0.01, 0.006, 0, 0.006, 0.003, 0.006
Node_Desua48_Desua46_0, 0.003, 0, 0.015, 0.015, 0.003, 0, 0.003, 0, 0.012
Node_Desua49_Desua21_0, 0.008, 0.001, 0.019, 0.031, 0.008, 0, 0.008, 0.001, 0.022
Node_Desua49_Desua32_0, 0.002, 0, 0.008, 0.006, 0.002, 0, 0.002, 0, 0.005
Node_Desua49_Desua44_0, 0.004, 0, 0.009, 0.01, 0.004, 0, 0.004, 0, 0.011
Node_Desua4_Desua1_0, 0.028, 0, 0.077, 0.046, 0.028, 0, 0.028, 0.024, 0.005
Node_Desua4_Desua48_0, 0.017, 0, 0.022, 0.016, 0.017, 0, 0.017, 0.011, 0.011
Node_Desua4_Desua49_0, 0.005, 0, 0.019, 0.012, 0.005, 0, 0.005, 0.003, 0.007
Node_Desua53_Desua51_0, 1.007, 0.002, 0.122, 0.144, 0.998, 0, 1.007, 0.708, 0.317
Node_Desua6_Desua19_0, 1.032, 0.023, 0.111, 1.147, 0.999, 0, 1.032, 0.884, 0.138
Node_Desua6_Desua2_0, 0.982, 0.015, 0.152, 1.002, 0.907, 0, 0.982, 0.897, 0.07
Node_Desua6_Desua7_0, 1.014, 0, 0.037, 0.03, 0.999, 0, 1.014, 1.005, 0.019
Node_Desua9_Desua17_0, 0.014, 0, 0.069, 0.05, 0.014, 0, 0.014, 0.011, 0.02
Node_Desua9_Desua18_0, 0.063, 0.001, 0.349, 0.151, 0.063, 0, 0.063, 0.059, 0.016
Node_Dorm2_Dorm1_0, 0.005, 0, 0.023, 0.022, 0.005, 0, 0.005, 0.002, 0.014
Node_Dorm2_Dorm3_0, 0.003, 0, 0.007, 0.008, 0.003, 0, 0.003, 0, 0.008
Node_Dorm2_Dorm4_0, 0.004, 0, 0.016, 0.021, 0.004, 0, 0.004, 0, 0.017
Node_Dorm2_Dorm5_0, 0.014, 0, 0.019, 0.028, 0.014, 0, 0.014, 0.001, 0.029
Node_Eise2_Eise1_0, 0.009, 0, 0.017, 0.023, 0.009, 0, 0.009, 0.001, 0.022
Node_Eise4_Eise2_0, 0.004, 0, 0.008, 0.009, 0.004, 0, 0.004, 0, 0.01
Node_Eise4_Eise3_0, 0.007, 0, 0.013, 0.015, 0.007, 0, 0.007, 0, 0.016
Node_Elus1_Elus2_0, 0.002, 0, 0.007, 0.008, 0.002, 0, 0.002, 0.002, 0.004
Node_Elus2_Elus3_0, 0.002, 0, 0.002, 0.003, 0.002, 0, 0.002, 0.001, 0.002
