species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Firms23_Firms18_0, 0.004, 0, 0.012, 0.01, 0.004, 0, 0.004, 0.003, 0.008
Node_Firms24_Firms26_0, 1.005, 0.003, 0.063, 0.855, 1, 0, 1.005, 0.933, 0.081
Node_Firms30_Firms31_0, 0.002, 0, 0.013, 0.012, 0.002, 0, 0.002, 0.001, 0.011
Node_Firms32_Firms25_0, 0.003, 0, 0.016, 0.009, 0.003, 0, 0.003, 0, 0.011
Node_Firms33_FirmA83_0, 0.592, 0, 0.017, 0.103, 0.578, 0, 0.592, 0.572, 0.02
Node_Firms33_FirmD1_0, 0.738, 0.009, 0.013, 0.191, 0.706, 0, 0.738, 0.608, 0.121
Node_Firms33_FirmD4_0, 0.621, 0.004, 0.016, 0.127, 0.605, 0, 0.621, 0.577, 0.041
Node_Firms33_Firms11_0, 2.058, 0.051, 0.094, 0.749, 1, 0, 2.058, 1.954, 0.006
Node_Firms33_Firms13_0, 1.936, 0.008, 0.015, 0.545, 0.999, 0, 1.936, 1.22, 0.707
Node_Firms33_Firms15_0, 0.368, 0, 1.795, 0.006, 0.367, 0, 0.368, 0.276, 0.095
Node_Firms33_Firms16_0, 0.003, 0, 0.372, 0.01, 0.003, 0, 0.003, 0, 0.007
Node_Firms33_Firms20_0, 0.006, 0, 0.011, 0.014, 0.006, 0, 0.006, 0.002, 0.011
Node_Firms33_Firms21_0, 0.006, 0, 0.006, 0.009, 0.006, 0, 0.006, 0.001, 0.009
Node_Firms33_Firms22_0, 2.095, 0.058, 0.01, 0.413, 1, 0, 2.095, 1.914, 0.083
Node_Firms33_Firms23_0, 0.008, 0, 0.018, 0.024, 0.008, 0, 0.008, 0.001, 0.018
Node_Firms33_Firms28_0, 0.002, 0, 0.009, 0.009, 0.002, 0, 0.002, 0, 0.007
Node_Firms33_Firms2_0, 0.007, 0, 0.006, 0.014, 0.007, 0, 0.007, 0.002, 0.011
Node_Firms33_Firms30_0, 0.004, 0, 0.013, 0.012, 0.004, 0, 0.004, 0.002, 0.011
Node_Firms33_Firms32_0, 0.008, 0, 0.016, 0.019, 0.008, 0, 0.008, 0.001, 0.017
Node_Firms33_Firms3_0, 1.964, 0.013, 0.013, 0.352, 1, 0, 1.964, 1.913, 0.028
Node_Firms33_Firms5_0, 2.068, 0, 0.006, 0.006, 1, 0, 2.068, 2.03, 0.04
Node_Firms33_Firms6_0, 1.236, 0.003, 0.082, 0.295, 0.956, 0, 1.236, 1.036, 0.196
Node_Firms33_Firms7_0, 2.034, 0.002, 0.036, 0.018, 1, 0, 2.034, 2.029, 0.01
Node_Firms33_Firms8_0, 1.119, 0.07, 0.003, 0.372, 0.959, 0, 1.119, 0.717, 0.314
Node_Firms33_Firms9_0, 0.004, 0, 0.007, 0.012, 0.004, 0, 0.004, 0.002, 0.007
Node_Firms8_Firms24_0, 0.984, 0.006, 0.684, 0.17, 0.948, 0, 0.984, 0.409, 0.57
Node_Firms8_Firms4_0, 1.092, 0.007, 0.099, 0.209, 0.966, 0, 1.092, 1.021, 0.065
Node_Gemm2_Gemm4_0, 0.008, 0, 0.019, 0.013, 0.008, 0, 0.008, 0.001, 0.019
Node_Gemm3_Gemm6_0, 0.188, 0, 0.016, 0.022, 0.188, 0, 0.188, 0.031, 0.169
Node_Gemm5_Gemm8_0, 0.033, 0.001, 0.006, 0.028, 0.033, 0, 0.033, 0.011, 0.026
Node_Gemm5_Gemm9_0, 0.008, 0, 0.034, 0.019, 0.008, 0, 0.008, 0.004, 0.009
Node_Gemm9_Gemm2_0, 0.008, 0, 0.016, 0.017, 0.008, 0, 0.008, 0.003, 0.016
Node_Gemm9_Gemm3_0, 0.035, 0, 0.008, 0.008, 0.035, 0, 0.035, 0.005, 0.035
Node_Gemm9_Gemm7_0, 0.008, 0, 0.016, 0.021, 0.008, 0, 0.008, 0.003, 0.016
Node_Gold1_FCPU1_0, 0.135, 0, 0.135, 0.1, 0.133, 0, 0.135, 0.032, 0.105
Node_Gold1_Fire1_0, 0.165, 0, 0.093, 0.123, 0.162, 0, 0.165, 0.157, 0.011
Node_Gold1_Gold2_0, 0.013, 0, 0.159, 0.075, 0.013, 0, 0.013, 0.007, 0.037
Node_Hydr2_Abys1_0, 0.943, 0, 0.739, 0.534, 0.715, 0, 0.943, 0.798, 0.149
Node_Hydr2_Hydr1_0, 1.057, 0.001, 0.682, 0.425, 0.999, 0, 1.057, 0.292, 0.795
Node_Hydr2_Plan43_0, 1.586, 0.027, 0.164, 1.04, 0.938, 0, 1.586, 1.147, 0.393
Node_Hydr2_Sume1_0, 1.533, 0.005, 0.175, 0.887, 0.941, 0, 1.533, 1.413, 0.117
Node_KSB1X2_KSB1X4_0, 0.005, 0, 0.02, 0.024, 0.005, 0, 0.005, 0, 0.015
Node_KSB1X3_KSB1X1_0, 0.003, 0, 0.008, 0.006, 0.003, 0, 0.003, 0.001, 0.007
Node_Late1_Late3_0, 0.212, 0, 0.018, 0.054, 0.211, 0, 0.212, 0.045, 0.183
Node_Late2_Late1_0, 0.047, 0, 0.011, 0.019, 0.047, 0, 0.047, 0.01, 0.041
Node_Lind1_Lind2_0, 0.885, 0.003, 0.237, 0.85, 0.711, 0, 0.885, 0.67, 0.223
Node_Lind1_Lind4_0, 0.896, 0.007, 0.312, 0.651, 0.729, 0, 0.896, 0.784, 0.106
Node_Marg1_Marg2_0, 0.308, 0.001, 0.294, 0.379, 0.305, 0, 0.308, 0.29, 0.019
Node_Marg1_Marg6_0, 0.037, 0, 0.28, 0.162, 0.037, 0, 0.037, 0.035, 0.009
Node_Marg2_Marg7_0, 0.443, 0.001, 0.051, 0.383, 0.435, 0, 0.443, 0.273, 0.185
Node_Mari3_Mari2_0, 0.011, 0, 0.06, 0.033, 0.011, 0, 0.011, 0.006, 0.014
Node_Mari3_Mari6_0, 0.057, 0, 0.016, 0.028, 0.056, 0, 0.057, 0.025, 0.034
Node_Mari6_Mari1_0, 0.02, 0, 0.157, 0.077, 0.02, 0, 0.02, 0.014, 0.013
Node_Mari6_Mari5_0, 0.164, 0, 0.005, 0.05, 0.162, 0, 0.164, 0.055, 0.112
Node_Meth2_Meth1_0, 0.046, 0, 0.65, 0.107, 0.046, 0, 0.046, 0.043, 0.017
Node_Meth4_Meth3_0, 1.257, 0.002, 0.018, 0.019, 1, 0, 1.257, 0.962, 0.301
Node_Meth5_Meth2_0, 0.679, 0.018, 0.034, 0.075, 0.65, 0, 0.679, 0.592, 0.059
