species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Plan31_Plan39_0, 0.054, 0, 0.01, 0.013, 0.051, 0, 0.054, 0.01, 0.046
Node_Plan32_Plan12_0, 1.009, 0, 0.066, 0.059, 0.994, 0, 1.009, 1, 0.034
Node_Plan32_Plan22_0, 0.147, 0, 0.028, 0.064, 0.141, 0, 0.147, 0.066, 0.085
Node_Plan32_Plan26_0, 0.09, 0.001, 0.057, 0.059, 0.087, 0, 0.09, 0.066, 0.027
Node_Plan32_Plan30_0, 0.558, 0.007, 0.038, 0.169, 0.499, 0, 0.558, 0.116, 0.442
Node_Plan32_Plan3_0, 1.041, 0.015, 0.149, 0.399, 0.995, 0, 1.041, 0.423, 0.617
Node_Plan33_Plan44_0, 0.865, 0.023, 0.053, 0.455, 0.83, 0, 0.865, 0.304, 0.541
Node_Plan42_Plan40_0, 1.319, 0.003, 0.039, 0.226, 0.996, 0, 1.319, 0.976, 0.348
Node_Plan43_Plan16_0, 0.243, 0.006, 0.239, 0.183, 0.223, 0, 0.243, 0.118, 0.122
Node_Plan43_Plan31_0, 0.104, 0, 0.05, 0.052, 0.1, 0, 0.104, 0.09, 0.014
Node_Plan43_Plan32_0, 0.119, 0, 0.014, 0.051, 0.113, 0, 0.119, 0.091, 0.029
Node_Plan43_Plan33_0, 0.354, 0.012, 0.029, 0.136, 0.329, 0, 0.354, 0.089, 0.252
Node_Plan43_Plan42_0, 1.007, 0.254, 0.055, 0.241, 0.722, 0, 1.007, 0.148, 0.565
Node_Plan43_Plan7_0, 0.14, 0, 0.308, 0.151, 0.135, 0, 0.14, 0.135, 0.009
Node_Plan43_Verr11_0, 0.439, 0.001, 0.731, 0.359, 0.379, 0, 0.439, 0.408, 0.031
Node_Pori1_Pori2_0, 1.012, 0.017, 0.1, 1.193, 1, 0, 1.012, 0.94, 0.057
Node_ProtA11_ProtA32_0, 1.017, 0.012, 0.071, 0.72, 0.999, 0, 1.017, 0.927, 0.074
Node_ProtA12_ProtA44_0, 0.006, 0, 0.006, 0.005, 0.006, 0, 0.006, 0.001, 0.007
Node_ProtA12_ProtA54_0, 0.004, 0, 0.016, 0.012, 0.004, 0, 0.004, 0.001, 0.014
Node_ProtA13_ProtA24_0, 0.006, 0, 0.019, 0.019, 0.006, 0, 0.006, 0.002, 0.014
Node_ProtA13_ProtA61_0, 0.011, 0, 0.019, 0.022, 0.011, 0, 0.011, 0.003, 0.024
Node_ProtA13_ProtA77_0, 0.014, 0, 0.03, 0.019, 0.014, 0, 0.014, 0.003, 0.019
Node_ProtA13_ProtA7_0, 0.011, 0, 0.021, 0.018, 0.011, 0, 0.011, 0.003, 0.018
Node_ProtA15_ProtA42_0, 0.036, 0, 0.736, 0.103, 0.036, 0, 0.036, 0.033, 0.009
Node_ProtA15_ProtA70_0, 0.763, 0.001, 0.033, 0.145, 0.64, 0, 0.763, 0.579, 0.195
Node_ProtA16_ProtA33_0, 0.007, 0.001, 0.017, 0.019, 0.007, 0, 0.007, 0.003, 0.012
Node_ProtA16_ProtA66_0, 0.005, 0, 0.019, 0.018, 0.005, 0, 0.005, 0.001, 0.017
Node_ProtA16_ProtA69_0, 0.018, 0, 0.078, 0.032, 0.018, 0, 0.018, 0.013, 0.011
Node_ProtA16_ProtA8_0, 0.011, 0, 0.02, 0.018, 0.011, 0, 0.011, 0.004, 0.013
Node_ProtA18_ProtA10_0, 0.006, 0, 0.025, 0.024, 0.006, 0, 0.006, 0.004, 0.009
Node_ProtA18_ProtA19_0, 0.6, 0.003, 0.03, 0.235, 0.591, 0, 0.6, 0.534, 0.068
Node_ProtA18_ProtA29_0, 0.022, 0, 0.083, 0.059, 0.022, 0, 0.022, 0.014, 0.019
Node_ProtA18_ProtA53_0, 0.086, 0.001, 0.527, 0.158, 0.085, 0, 0.086, 0.081, 0.012
Node_ProtA19_ProtA14_0, 0.013, 0, 0.021, 0.022, 0.013, 0, 0.013, 0.006, 0.014
Node_ProtA19_ProtA20_0, 0.708, 0.004, 0.017, 0.255, 0.695, 0, 0.708, 0.588, 0.121
Node_ProtA19_ProtA3_0, 0.015, 0, 0.018, 0.018, 0.015, 0, 0.015, 0.005, 0.02
Node_ProtA19_ProtA46_0, 0.012, 0, 0.026, 0.028, 0.012, 0, 0.012, 0.001, 0.026
Node_ProtA19_ProtA49_0, 0.01, 0, 0.025, 0.024, 0.01, 0, 0.01, 0.001, 0.023
Node_ProtA19_ProtA56_0, 0.105, 0, 0.619, 0.229, 0.103, 0, 0.105, 0.098, 0.016
Node_ProtA19_ProtA68_0, 0.046, 0, 0.025, 0.039, 0.046, 0, 0.046, 0.004, 0.056
Node_ProtA19_ProtA74_0, 0.012, 0, 0.053, 0.03, 0.012, 0, 0.012, 0.004, 0.019
Node_ProtA19_ProtA75_0, 0.02, 0, 0.094, 0.069, 0.019, 0, 0.02, 0.017, 0.009
Node_ProtA20_ProtA11_0, 1.002, 0.015, 0.015, 0.397, 0.96, 0, 1.002, 0.693, 0.294
Node_ProtA20_ProtA5_0, 0.656, 0.001, 0.422, 0.226, 0.647, 0, 0.656, 0.59, 0.075
Node_ProtA26_ProtA37_0, 0.5, 0.001, 0.011, 0.132, 0.499, 0, 0.5, 0.416, 0.088
Node_ProtA26_ProtA45_0, 0.422, 0.001, 0.025, 0.102, 0.419, 0, 0.422, 0.403, 0.022
Node_ProtA27_ProtA21_0, 0.008, 0, 0.035, 0.03, 0.008, 0, 0.008, 0.007, 0.007
Node_ProtA30_ProtA35_0, 0.003, 0, 0.018, 0.017, 0.003, 0, 0.003, 0, 0.012
Node_ProtA34_Acid38_0, 1.516, 0.029, 0.25, 0.283, 0.98, 0, 1.516, 1.431, 0.038
Node_ProtA34_Chry1_0, 1.699, 0.013, 0.083, 0.371, 0.989, 0, 1.699, 1.66, 0.015
Node_ProtA34_DesuB4_0, 0.834, 0.007, 0.454, 0.407, 0.693, 0, 0.834, 0.683, 0.147
Node_ProtA34_DesuC2_0, 0.65, 0.007, 0.2, 0.339, 0.602, 0, 0.65, 0.631, 0.009
Node_ProtA34_J088X1_0, 0.237, 0.002, 0.425, 0.251, 0.23, 0, 0.237, 0.23, 0.01
Node_ProtA34_Nitr14_0, 1.221, 0.027, 0.337, 0.235, 0.972, 0, 1.221, 1.154, 0.015
Node_ProtA34_ProtA13_0, 0.025, 0, 0.07, 0.04, 0.025, 0, 0.025, 0.019, 0.01
Node_ProtA34_ProtA16_0, 0.085, 0, 0.461, 0.12, 0.081, 0, 0.085, 0.078, 0.012
